# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ion
# 18 Ntot_ion
# 19 Zavg_ion
# 20 Ukin_ion
# 21 Urad_ion
# 22 Dens_ele
# 23 Ntot_ele
# 24 Zavg_ele
# 25 Ukin_ele
# 26 Urad_ele
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion            Dens_ele            Ntot_ele            Zavg_ele            Ukin_ele            Urad_ele             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    5.8779341272e+01    5.5408026378e-02    2.0699566254e+03    3.7358425496e+04    3.5288468871e+04    1.4234829200e+00    0.0000000000e+00    0.0000000000e+00    3.7357002013e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.5287020174e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.5891398794e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4234370286e+00    0.0000000000e+00    5.8005484635e+01    1.9088927773e+04    1.7719408283e-02    3.9981701415e-03    3.9642642540e-03    1.8210043074e+04   -4.2811896847e-01                2223    4.2811896847e-01                2177   -9.0523727655e+00                1400    8.9995285143e+00                3001   -1.7751275288e-03              194827    1.8391207240e-03              305559   -8.2920840556e-04              107739    9.6699545922e-04              365157   -9.2004143486e-04              190575    8.6571015974e-04              354538   -8.7416557772e+00                4601    8.7381719795e+00                3001   -4.0438295236e-03              250990    4.1075495198e-03               94881   -4.1729017352e-03              102475    4.0257010904e-03              325851   -3.8227489716e-03              347947    3.4215310667e-03              262467   -5.5983541389e+00              307352    5.8137563270e+00              262186    3.5287020174e+04    6.7052459511e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    5.9867847592e+01    4.8086152260e-02    1.8925481090e+03    3.9357445335e+04    3.7464897226e+04    1.4236270302e+00    0.0000000000e+00    0.0000000000e+00    3.9356021708e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.7463448529e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6182773220e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4235808474e+00    0.0000000000e+00    5.8898147972e+01    2.0268961448e+04    1.7702157372e-02    4.0008304171e-03    3.9773833321e-03    1.9028136432e+04   -4.2476826562e-01                4179    4.2476826562e-01                4221   -9.1561044943e+00                5001    9.1963726973e+00                3401   -1.8232713477e-03              292511    1.6976648179e-03              218210   -8.2723053157e-04              352882    8.2385183182e-04              449064   -8.3161556082e-04              146240    8.9362697757e-04              452629   -8.5384303420e+00                2200    8.5400225105e+00                 600   -4.1425518777e-03              176799    3.9426783643e-03              388402   -3.8808512134e-03              229973    4.9078602970e-03              215405   -3.3400865330e-03              133027    3.5875152104e-03              315302   -5.5974684300e+00              307352    5.8120922548e+00              262186    3.7463448529e+04    1.0485277989e+03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.0956353912e+01    4.0720942956e-02    1.6168648888e+03    3.9705978582e+04    3.8089113693e+04    1.4235391461e+00    0.0000000000e+00    0.0000000000e+00    3.9704555042e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.8087664996e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6297443722e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4234928487e+00    0.0000000000e+00    6.1881807989e+01    2.0484156181e+04    1.7732635237e-02    4.0046586649e-03    3.9862752907e-03    1.9158491330e+04   -4.1946765365e-01                1776    4.1946765365e-01                1824   -8.6812119110e+00                5401    8.6552294397e+00                7001   -1.8698005063e-03              445388    1.9773310261e-03              260210   -7.8538544027e-04              245555    8.9184222154e-04              407956   -8.5946622337e-04              351376    8.2209198113e-04              424907   -8.8929247329e+00                2601    8.9123105766e+00                4201   -4.3411672023e-03              438497    4.1664082186e-03              179999   -4.1880926429e-03              412268    4.0882216908e-03              128643   -3.8317214132e-03              444142    3.3054339252e-03              164364   -5.5986263552e+00              307352    5.8132723164e+00              262186    3.8087664996e+04    1.0556342674e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.2044860231e+01    5.4215250236e-02    2.2422878756e+03    4.1358987847e+04    3.9116699971e+04    1.4235421140e+00    0.0000000000e+00    0.0000000000e+00    4.1357564305e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.9115251275e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6450041883e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4234956640e+00    0.0000000000e+00    6.3725006411e+01    2.1160349274e+04    1.7631461697e-02    3.9985884399e-03    3.9773814588e-03    2.0133464417e+04   -4.3133416765e-01                3822    4.3133416765e-01                3778   -9.2017940466e+00                3001    9.1739807717e+00                4601   -1.7845814691e-03              180992    1.9983638972e-03              120675   -8.1017490736e-04              216324    8.4096260219e-04              278491   -7.9521287577e-04              214348    8.3700037586e-04              431711   -8.6412947443e+00                6201    8.6143594373e+00                4601   -4.0877995443e-03              328466    3.6585872770e-03              350106   -4.0820640324e-03              180110    4.3611459670e-03              356895   -3.4867136319e-03              351576    3.6450479726e-03              277617   -5.5999983576e+00              307352    5.8124522936e+00              262186    3.9115251275e+04    7.8134705695e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.3133366551e+01    4.5080351462e-02    1.9435827333e+03    4.3113744020e+04    4.1170161287e+04    1.4236126163e+00    0.0000000000e+00    0.0000000000e+00    4.3112320407e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.1168712590e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6455402491e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4235661609e+00    0.0000000000e+00    6.4750378965e+01    2.2239849752e+04    1.7706688358e-02    4.0055409928e-03    3.9935759990e-03    2.0807694571e+04   -4.2035703559e-01                5780    4.2035703559e-01                5820   -9.1328164404e+00                6601    9.1432359895e+00                5001   -1.7563058758e-03              146791    1.7700125172e-03              223189   -8.0540822910e-04              366745    8.0816383203e-04              133910   -7.8503857720e-04              324931    8.8326839818e-04              179446   -8.7590198243e+00                3801    8.7294212645e+00                2200   -4.0932288216e-03              330879    4.3758309971e-03              374394   -4.0754383994e-03              182982    4.9992513964e-03              288293   -3.2519708263e-03              124490    3.3958033966e-03              165830   -5.5972055628e+00              307352    5.8143016960e+00              262186    4.1168712590e+04    9.2174207951e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.4221872871e+01    4.1498810493e-02    1.8023529979e+03    4.3431437587e+04    4.1629084589e+04    1.4235313610e+00    0.0000000000e+00    0.0000000000e+00    4.3430014056e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.1627635892e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6504346120e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4234848566e+00    0.0000000000e+00    6.7745659365e+01    2.2390302509e+04    1.7752889954e-02    3.9974481673e-03    3.9640325944e-03    2.0971940173e+04   -4.2674707131e-01                5023    4.2674707131e-01                4977   -8.8610750844e+00                4201    8.8754624853e+00                2600   -1.7827200836e-03              340072    1.8668998044e-03              174715   -8.4081199320e-04              403333    8.7084937636e-04               90302   -9.2618642809e-04              190575    8.2841021367e-04              279941   -8.8958599471e+00                4201    8.9398495139e+00                5801   -3.8658582572e-03              386065    4.1489837809e-03              220211   -4.4541913576e-03              378700    4.0386391084e-03              170968   -3.7012395248e-03              417675    3.4753405048e-03               96345   -5.6002465736e+00              307352    5.8135579651e+00              262186    4.1627635892e+04    8.0622225213e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.5310379191e+01    5.2591011898e-02    2.3772839822e+03    4.5203237140e+04    4.2825953157e+04    1.4235530328e+00    0.0000000000e+00    0.0000000000e+00    4.5201813587e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.2824504461e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6542370856e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4235064904e+00    0.0000000000e+00    6.9242033405e+01    2.3161787991e+04    1.7722600238e-02    3.9958857466e-03    3.9859548092e-03    2.1970757858e+04   -4.3229682126e-01                6979    4.3229682126e-01                7021   -9.2805064725e+00                4601    9.2864677058e+00                6200   -1.8505780925e-03              408690    1.7951856447e-03              164501   -8.2994414989e-04              173787    8.2319594206e-04              329679   -8.6436170922e-04              145263    8.3004696264e-04              395404   -8.4829637983e+00                7801    8.4531294463e+00                9401   -4.0094656377e-03              340364    4.1758806526e-03              433575   -4.0435876825e-03              334487    3.8866178834e-03              338569   -3.5233844765e-03              319213    3.6169824491e-03              215681   -5.5981247223e+00              307352    5.8122608808e+00              262186    4.2824504461e+04    8.5996401598e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.6398885511e+01    4.2691108894e-02    1.9924094441e+03    4.6670360544e+04    4.4677951100e+04    1.4236699574e+00    0.0000000000e+00    0.0000000000e+00    4.6668936874e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4676502404e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6513762834e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4236234436e+00    0.0000000000e+00    7.0391578336e+01    2.4102429416e+04    1.7747263691e-02    4.0013605164e-03    3.9709389721e-03    2.2496090161e+04   -4.1276147248e-01                7381    4.1276147248e-01                7419   -9.0513038781e+00                8200    9.0247349081e+00                6601   -1.8683612252e-03              149850    1.8127694719e-03              195768   -7.8854738268e-04              173532    9.1734571553e-04              198137   -7.8173788724e-04              328061    8.5012068567e-04              279941   -8.9155006002e+00                5401    8.8849220056e+00                7001   -4.3116814626e-03              225874    4.0876580968e-03              156603   -4.0050668995e-03              261299    4.0843315449e-03              155186   -3.8790175660e-03              124490    3.6668680029e-03              400353   -5.5969483340e+00              307352    5.8124068342e+00              262186    4.4676502404e+04    7.6882095950e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.7487391831e+01    4.2265750327e-02    1.9867438799e+03    4.7006000475e+04    4.5019256595e+04    1.4236083893e+00    0.0000000000e+00    0.0000000000e+00    4.7004576867e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5017807899e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6459168121e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4235619302e+00    0.0000000000e+00    7.3241465802e+01    2.4219150568e+04    1.7715923730e-02    4.0050291099e-03    3.9916595544e-03    2.2712159121e+04   -4.3292112656e-01                6622    4.3292112656e-01                6578   -9.1058855864e+00                5801    9.0833651750e+00                4201   -1.7449889806e-03              446169    1.9996951048e-03              270605   -9.5671960115e-04              173787    9.8454967424e-04              270087   -8.2283371559e-04              150040    8.0351174446e-04              307697   -8.8880575761e+00                9001    8.9095813837e+00                7401   -3.9997492955e-03              393458    3.9786142008e-03              427966   -4.3193620658e-03              118090    4.1864557485e-03              346526   -3.7434483395e-03              121886    3.4030206062e-03              321729   -5.5996258780e+00              307352    5.8133616598e+00              262186    4.5017807899e+04    8.5959686394e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.8575898150e+01    5.0660673425e-02    2.4730100752e+03    4.8815183613e+04    4.6342173538e+04    1.4235668189e+00    0.0000000000e+00    0.0000000000e+00    4.8813760046e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.6340724841e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6454740809e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4235203642e+00    0.0000000000e+00    7.4410836658e+01    2.5052361562e+04    1.7647936256e-02    3.9917997004e-03    3.9688695740e-03    2.3686962039e+04   -4.3100121406e-01                8579    4.3100121406e-01                8621   -9.2976680888e+00                6201    9.3364781725e+00                7801   -1.9750994785e-03              190878    1.7776114011e-03              397418   -7.7470011093e-04              187507    8.4688135094e-04              365157   -8.5158311860e-04              275264    9.2995867813e-04              206311   -8.5524422756e+00                6601    8.5726059907e+00                5001   -4.2491854864e-03              242949    4.1870489675e-03              164957   -4.8218031809e-03              328307    4.3359722265e-03              333671   -3.5446310373e-03              419181    3.5083573266e-03               99041   -5.5975162961e+00              307352    5.8131999094e+00              262186    4.6340724841e+04    8.9662705726e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    6.9664404470e+01    4.0907700257e-02    2.0445774683e+03    4.9980259352e+04    4.7935681884e+04    1.4236364132e+00    0.0000000000e+00    0.0000000000e+00    4.9978835715e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.7934233187e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6493312043e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4235899199e+00    0.0000000000e+00    7.5707135122e+01    2.5831525168e+04    1.7712048990e-02    4.0253838154e-03    3.9911495429e-03    2.4071577684e+04   -4.2168529545e-01                6176    4.2168529545e-01                6224   -8.8929190819e+00                9801    8.8446662325e+00                8201   -1.9012483532e-03              437022    1.9162236845e-03              330871   -9.0068641153e-04              285155    8.5097918293e-04              198137   -9.1129728911e-04              190575    8.3780001333e-04              303654   -9.0148755004e+00                7000    9.0079815521e+00                8601   -4.2269376214e-03              174623    4.0001286164e-03              259676   -4.0592523692e-03              160128    4.1150127711e-03              320543   -3.8107704451e-03              124490    3.6882124084e-03              334540   -5.5977157356e+00              307352    5.8135333512e+00              262186    4.7934233187e+04    6.0553928930e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    7.0752910790e+01    4.2885447342e-02    2.1601609012e+03    5.0370487778e+04    4.8210326877e+04    1.4236293815e+00    0.0000000000e+00    0.0000000000e+00    5.0369064149e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.8208878180e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6441392981e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4235829401e+00    0.0000000000e+00    7.8330501941e+01    2.5943690497e+04    1.7709173540e-02    4.0037179925e-03    3.9765583884e-03    2.4347017460e+04   -4.3716722140e-01                8222    4.3716722140e-01                8178   -9.2861935424e+00                7400    9.2342821826e+00                5801   -1.7222299135e-03              242073    1.7081274856e-03              213514   -8.6469075774e-04              276282    8.4593847084e-04              257027   -9.0523611414e-04              145263    8.6411878021e-04              179446   -8.8136928145e+00               10601    8.8095869400e+00                9001   -4.2196036611e-03              449609    3.9424083345e-03              346883   -4.0508210608e-03              170293    4.0533686339e-03              182268   -3.4073518717e-03              338423    3.5363556616e-03              284889   -5.5989152174e+00              307352    5.8139004509e+00              262186    4.8208878180e+04    1.1545112705e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    7.1841417110e+01    4.8575911922e-02    2.5322947458e+03    5.2130668177e+04    4.9598373432e+04    1.4237869922e+00    0.0000000000e+00    0.0000000000e+00    5.2129244390e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.9596924735e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6420713832e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4237405715e+00    0.0000000000e+00    7.9217918277e+01    2.6796171573e+04    1.7687992603e-02    4.0038873507e-03    3.9682037706e-03    2.5253829239e+04   -4.2774024996e-01               10180    4.2774024996e-01               10220   -9.2751708682e+00               11001    9.3089597000e+00                9401   -1.8040389285e-03              436451    1.6760712865e-03              252698   -9.1052916329e-04              117340    7.9167363393e-04              416331   -8.5866896002e-04              160208    8.2423157489e-04              139570   -8.8004673415e+00                8201    8.7964860677e+00                6601   -4.2524465221e-03              381955    4.1707664538e-03              341004   -3.9684265235e-03              282308    3.9839884549e-03              328488   -3.3466943793e-03              399788    3.5721384962e-03              470328   -5.5989293517e+00              307352    5.8138018720e+00              262186    4.9596924735e+04    8.8704692124e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    7.2929923430e+01    3.9681543248e-02    2.1033747404e+03    5.3006374456e+04    5.0902999716e+04    1.4236929022e+00    0.0000000000e+00    0.0000000000e+00    5.3004950763e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.0901551019e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6735833127e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4236461664e+00    0.0000000000e+00    8.0602535915e+01    2.7406548139e+04    1.7732027520e-02    4.0195409499e-03    3.9892747465e-03    2.5517774348e+04   -4.3024164778e-01                9423    4.3024164778e-01                9377   -8.8635007980e+00                8601    8.9015287753e+00                7001   -1.8303344386e-03              437022    1.9002158348e-03              117078   -8.9174114888e-04              435732    7.9329014574e-04              274983   -7.8562779007e-04              190575    7.7932632135e-04              142060   -9.0430530882e+00                8601    9.0656612892e+00               10201   -4.2506054633e-03              461211    4.1101063324e-03              335394   -4.0945046801e-03              458657    3.9905627671e-03              315239   -3.4330371344e-03              239141    3.9255935227e-03              245147   -5.5968466177e+00              307352    5.8117591614e+00              262186    5.0901551019e+04    4.4748836004e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    7.4018429750e+01    4.3250126686e-02    2.3125437608e+03    5.3469063283e+04    5.1156519522e+04    1.4237486483e+00    0.0000000000e+00    0.0000000000e+00    5.3467639534e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.1155070826e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6901403634e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4237017469e+00    0.0000000000e+00    8.2896381116e+01    2.7536637178e+04    1.7719854468e-02    4.0019798864e-03    3.9731050944e-03    2.5848080281e+04   -4.3903413473e-01                9821    4.3903413473e-01                9779   -9.3944431143e+00                9001    9.3795856125e+00               10601   -2.0429926803e-03              145263    1.8722880146e-03              419124   -8.8382690033e-04              245555    8.6953387967e-04              155242   -7.7446251943e-04              475629    8.0862694175e-04              151538   -8.6809925526e+00               12201    8.6414494935e+00               10600   -4.3677345423e-03              334288    4.3366660224e-03              149812   -3.9712473284e-03              279685    4.1164337518e-03              164026   -3.6362954737e-03              308776    3.6284864745e-03              290164   -5.5980877100e+00              307352    5.8115514065e+00              262186    5.1155070826e+04    1.5923219696e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    7.5106936070e+01    4.6469306831e-02    2.5604214357e+03    5.5099195799e+04    5.2538774363e+04    1.4236843357e+00    0.0000000000e+00    0.0000000000e+00    5.5097772115e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.2537325667e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6983943680e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4236373517e+00    0.0000000000e+00    8.3568582646e+01    2.8364184079e+04    1.7685861280e-02    4.0173031920e-03    3.9857474762e-03    2.6649993765e+04   -4.2104341352e-01               11781    4.2104341352e-01               11819   -9.2226704582e+00               12601    9.2204376279e+00               11000   -1.8335306742e-03              270205    1.7449218109e-03              239484   -9.1155327662e-04              285155    9.0797143809e-04              264430   -8.5573285785e-04              209082    9.0349036656e-04              171844   -8.9906030603e+00                9801    8.9523072072e+00                8201   -4.0914191026e-03              227053    4.0340305136e-03              155345   -4.3957343974e-03              275898    4.0675222137e-03              334382   -3.3565338334e-03              433717    3.1460281510e-03              133910   -5.6002272200e+00              307352    5.8128359116e+00              262186    5.2537325667e+04    8.3263053210e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    7.6195442389e+01    3.8932536669e-02    2.1693447454e+03    5.5720611369e+04    5.3551266624e+04    1.4236972691e+00    0.0000000000e+00    0.0000000000e+00    5.5719187672e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.3549817927e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6872500358e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4236503966e+00    0.0000000000e+00    8.5008328163e+01    2.8814421457e+04    1.7742246050e-02    4.0142533709e-03    3.9792490574e-03    2.6819732151e+04   -4.3742138983e-01               11022    4.3742138983e-01               10978   -9.1445210016e+00               10201    9.1428233715e+00                8601   -1.7324706303e-03              430776    1.9404298611e-03              115325   -9.1575177779e-04              245555    8.2285817544e-04              275282   -7.8541111062e-04              276668    9.1331953709e-04              397583   -9.0210666040e+00               13401    9.0648796263e+00               11801   -3.9464461791e-03              288701    4.2057325421e-03              322859   -4.6267818096e-03              139199    3.9795166516e-03              377339   -3.7031426573e-03              251816    3.6039035713e-03              245147   -5.5991458522e+00              307352    5.8150466478e+00              262186    5.3549817927e+04    3.0756809648e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    7.7283948709e+01    4.3315699899e-02    2.4366527779e+03    5.6253339633e+04    5.3816686856e+04    1.4237557915e+00    0.0000000000e+00    0.0000000000e+00    5.6251915878e+04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.3815238159e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+06    4.0000000000e+06    1.0000000000e+00    4.6916951537e-05    0.0000000000e+00    2.4674011003e+06    6.0000000000e+06   -1.0000000000e+00    1.4237088745e+00    0.0000000000e+00    8.6931924669e+01    2.8974826438e+04    1.7723684432e-02    3.9916802664e-03    3.9835478439e-03    2.7190131816e+04   -4.3766098978e-01               11420    4.3766098978e-01               11380   -9.4453922774e+00               10601    9.4607158324e+00               12201   -1.8158189275e-03              331254    1.7143243461e-03              154215   -7.9079067093e-04              351436    9.0360338641e-04              459078   -8.2875446201e-04              474562    9.1208075774e-04              148499   -8.5506237054e+00               11001    8.5935105618e+00                9401   -4.0106317030e-03              400169    4.1565671016e-03              418496   -4.3575570804e-03              180660    3.9763558589e-03              228462   -3.2540182497e-03              144362    3.5162121445e-03              408356   -5.5976114322e+00              307352    5.8144211175e+00              262186    5.3815238159e+04    2.0569023312e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
