# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ion
# 18 Ntot_ion
# 19 Zavg_ion
# 20 Ukin_ion
# 21 Urad_ion
# 22 Dens_ele
# 23 Ntot_ele
# 24 Zavg_ele
# 25 Ukin_ele
# 26 Urad_ele
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion            Dens_ele            Ntot_ele            Zavg_ele            Ukin_ele            Urad_ele             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    3.5920708555e+02    6.2562171918e-02    4.2025242856e+03    6.7173567616e+04    6.2971043330e+04    4.6873824192e+04    0.0000000000e+00    0.0000000000e+00    2.0299743424e+04    1.6877996821e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2972586260e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    1.8961314924e+03    0.0000000000e+00    2.4673994553e+05    5.9999960000e+06   -1.0000000000e+00    4.4977692699e+04    0.0000000000e+00    2.7866767732e+03    7.9507242808e+03    2.7632914263e-04    1.6511739509e-04    1.6618374297e-04    9.5623417627e+03   -3.1019216066e+00              130982    5.2796375335e+00              138984   -9.2654624301e+00              138214    9.8274738923e+00              136214   -3.7580971761e-04               88601    3.8174703650e-04              116178   -2.3805342053e-04               90213    2.2039937332e-04               92187   -2.0257857018e-04              107820    2.1375159500e-04               89816   -9.9807519817e+00              138211    8.0027058455e+00              136588   -1.8290727666e+00              139387    2.1641020670e+00              125783   -2.2399901973e+00              134206    4.2846971283e+00              139011   -3.7154791967e-04              248938    3.5017837697e-04              447797   -3.6150080936e+00              134206    1.4532710200e+00               94620    6.2972586283e+04   -1.0398929089e+01    0.0000000000e+00    0.0000000000e+00   -2.2154963136e-05    7.7732605864e-08    0.0000000000e+00    0.0000000000e+00
    3.6029559187e+02    6.3031997779e-02    4.2350475515e+03    6.7188851707e+04    6.2953804155e+04    4.7118093459e+04    0.0000000000e+00    0.0000000000e+00    2.0070758247e+04    2.9243074236e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2956583593e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    1.9103404321e+03    0.0000000000e+00    2.4673982216e+05    5.9999930000e+06   -1.0000000000e+00    4.5207753027e+04    0.0000000000e+00    2.7791544928e+03    7.7841256865e+03    2.7708603476e-04    1.6698280314e-04    1.6737667414e-04    9.5074774568e+03   -3.4185854985e+00              131783    5.4030799155e+00              139383   -9.9639082088e+00              138612    9.0648104729e+00              134194   -4.5665951899e-04               91003    4.5290477098e-04               89811   -2.5022435939e-04               99404    2.2239577525e-04               89392   -2.2369805301e-04               88585    2.2802935274e-04              108641   -9.3091475100e+00              135416    8.6103434390e+00              136988   -1.7188575167e+00              140186    3.3500852630e+00              133806   -1.6106466718e+00              132200    3.7157846369e+00              139409   -3.4641209527e-04              248938    3.6098995898e-04              447797   -2.7171772350e+00              138577    1.3336487381e+00               97781    6.2956583615e+04   -7.0472591018e+00    0.0000000000e+00    0.0000000000e+00   -2.2300883403e-05    7.0524003866e-08    0.0000000000e+00    0.0000000000e+00
    3.6138409819e+02    6.3820660241e-02    4.2909719153e+03    6.7234840552e+04    6.2943868637e+04    4.7197171678e+04    0.0000000000e+00    0.0000000000e+00    2.0037668874e+04    2.9243074236e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2946648075e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    1.9256716723e+03    0.0000000000e+00    2.4673982216e+05    5.9999930000e+06   -1.0000000000e+00    4.5271500006e+04    0.0000000000e+00    2.8093217438e+03    8.0166648740e+03    2.7915927491e-04    1.6601300865e-04    1.6760397297e-04    9.2116816434e+03   -3.4548565161e+00              132181    5.0094112813e+00              139782   -1.0450488174e+01              139411    7.9681904584e+00              131798   -4.1032783861e-04              107810    4.4162489884e-04              110563   -2.1716782968e-04              117817    2.1343054673e-04              100211   -2.0418986430e-04              103365    3.0822509994e-04               91402   -9.8488079365e+00              133013    8.1196481516e+00              137387   -2.0288984138e+00              140614    2.6195506350e+00              133406   -1.4360647943e+00              131780    3.1861543242e+00              139781   -3.4336328385e-04              360695    3.2509420676e-04              348540   -2.8484200276e+00              140584    1.3269282663e+00              110216    6.2946648097e+04   -4.5137231837e+00    0.0000000000e+00    0.0000000000e+00   -2.2461192636e-05    8.2063452757e-08    0.0000000000e+00    0.0000000000e+00
    3.6247260451e+02    6.3826151942e-02    4.2906486933e+03    6.7223991463e+04    6.2933342770e+04    4.7196968332e+04    0.0000000000e+00    0.0000000000e+00    2.0027023131e+04    4.4766035904e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2937674504e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    1.9439279036e+03    0.0000000000e+00    2.4673973992e+05    5.9999910000e+06   -1.0000000000e+00    4.5253040429e+04    0.0000000000e+00    2.9252439004e+03    7.9639393567e+03    2.7776452867e-04    1.6729435545e-04    1.6834976713e-04    9.1378392604e+03   -3.6186813152e+00              132581    4.7039828376e+00              138991   -1.0314716547e+01              139810    7.3214363535e+00              135396   -4.1611410273e-04              108609    4.5182587565e-04               93015   -1.9674967018e-04               92213    2.2577272973e-04               99003   -2.4261424976e-04               94174    2.3926419336e-04              109378   -1.0705155141e+01              133413    8.9013774240e+00              138187   -2.3907577502e+00              141412    2.0553782398e+00              137378   -1.7635893663e+00              132608    3.3987808824e+00              140985   -3.5196950644e-04              245222    3.2905991308e-04              196720   -4.0404349746e+00              140984    1.4141577540e+00               95820    6.2937674527e+04   -4.6797056821e+00    0.0000000000e+00    0.0000000000e+00   -2.2610879451e-05    7.5740221952e-08    0.0000000000e+00    0.0000000000e+00
    3.6356111083e+02    6.4139452841e-02    4.3122225533e+03    6.7231982224e+04    6.2919759670e+04    4.7161940691e+04    0.0000000000e+00    0.0000000000e+00    2.0070041532e+04    4.4766035904e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2924091404e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    1.9660646810e+03    0.0000000000e+00    2.4673973992e+05    5.9999910000e+06   -1.0000000000e+00    4.5195876010e+04    0.0000000000e+00    3.0297826799e+03    8.0118094294e+03    2.8127913394e-04    1.6673277457e-04    1.6812054421e-04    9.0284488071e+03   -3.7525541150e+00              132608    5.0350710455e+00              139392   -1.0219221929e+01              140186    6.9240501473e+00              132593   -4.3386844638e-04              110162    3.9588599525e-04              108217   -2.2733796294e-04              108601    2.3619471738e-04               89817   -2.2444637270e-04               94186    2.3127363810e-04               87784   -9.2484586355e+00              134212    9.2171358559e+00              136196   -2.6926198311e+00              141812    2.2980624435e+00              138179   -1.9571354808e+00              126183    2.7540784327e+00              140983   -3.6775485874e-04              248938    3.4330674235e-04               91680   -3.0921411978e+00              140982    1.2397173609e+00              107816    6.2924091427e+04   -7.7632753907e+00    0.0000000000e+00    0.0000000000e+00   -2.2765009794e-05    7.4449647949e-08    0.0000000000e+00    0.0000000000e+00
    3.6464961715e+02    6.2999465368e-02    4.2288874411e+03    6.7125767122e+04    6.2896879681e+04    4.7315666093e+04    0.0000000000e+00    0.0000000000e+00    1.9810101030e+04    5.7014824911e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2902436294e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    1.9920378804e+03    0.0000000000e+00    2.4673965767e+05    5.9999890000e+06   -1.0000000000e+00    4.5323628212e+04    0.0000000000e+00    2.9456699022e+03    7.6729010571e+03    2.8015921481e-04    1.6602300766e-04    1.6742678259e-04    9.1915294568e+03   -3.2819585421e+00              133009    5.2057554384e+00              140192   -9.3760625932e+00              141010    7.0449483653e+00              130603   -3.7882094353e-04              115373    3.8042854954e-04               94186   -2.3347810780e-04               90612    2.1649591411e-04              110167   -2.0973402747e-04               93822    2.1501626120e-04              119776   -9.0613410613e+00              134612    8.7001807373e+00              139387   -2.9304996144e+00              142608    2.5810030441e+00              138980   -3.4133369909e+00              140596    2.8427546986e+00              142203   -3.8649730362e-04              248938    3.4531021277e-04              270833   -3.3518055929e+00              140997    1.4652521876e+00              108616    6.2902436317e+04   -1.1635810083e+01    0.0000000000e+00    0.0000000000e+00   -2.2914233463e-05    7.6748807972e-08    0.0000000000e+00    0.0000000000e+00
    3.6573812347e+02    6.2864453362e-02    4.2176900960e+03    6.7091812151e+04    6.2874122055e+04    4.7699597878e+04    0.0000000000e+00    0.0000000000e+00    1.9392214274e+04    6.2042125051e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2880181398e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.0198196810e+03    0.0000000000e+00    2.4673961655e+05    5.9999880000e+06   -1.0000000000e+00    4.5679778197e+04    0.0000000000e+00    2.7997352244e+03    7.3861229897e+03    2.8102906581e-04    1.6718840037e-04    1.6851706002e-04    9.2063554428e+03   -2.9228865526e+00              133807    5.3548775278e+00              140593   -8.6369843681e+00              139000    7.2677335172e+00              139813   -3.9217731248e-04              107818    3.9389692367e-04               99774   -2.3578525076e-04              101020    2.1892459645e-04               97363   -2.2596265107e-04              100600    2.4509424832e-04              109802   -8.4960375083e+00              135410    9.7444749866e+00              139785   -1.4868918540e+00               86601    3.5377609905e+00              140597   -2.6419970546e+00              140222    2.6469026506e+00              142606   -3.3463660572e-04              420589    3.5581906738e-04              447797   -3.3019994888e+00              140598    1.3302223361e+00              107816    6.2880181421e+04   -1.0483918133e+01    0.0000000000e+00    0.0000000000e+00   -2.3066473600e-05    7.3912153293e-08    0.0000000000e+00    0.0000000000e+00
    3.6682662979e+02    6.3480645220e-02    4.2606181243e+03    6.7116805596e+04    6.2856187471e+04    4.8108091509e+04    0.0000000000e+00    0.0000000000e+00    1.9008714087e+04    7.1132661995e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2863155868e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.0470244017e+03    0.0000000000e+00    2.4673953430e+05    5.9999860000e+06   -1.0000000000e+00    4.6061067107e+04    0.0000000000e+00    2.7122905371e+03    7.4369473695e+03    2.8399512950e-04    1.6788041836e-04    1.6978368833e-04    8.8594755586e+03   -2.4796327862e+00              117409    5.4594945672e+00              140992   -9.3359872478e+00              135809    8.9860749820e+00              140188   -4.4052748725e-04               90598    3.9734887629e-04               99373   -2.1634115883e-04               94578    2.1590237468e-04               92212   -2.1022671333e-04               92202    2.5815123417e-04              109791   -7.9665049609e+00              142211    8.9541328215e+00              137798   -2.0585851840e+00              142187    4.4685749890e+00              140198   -3.1813151859e+00              131786    1.4108508365e+00              133790   -3.6084889718e-04              272027    3.3081511993e-04              137029   -4.5812403407e+00              139798    1.1938042221e+00               96220    6.2863155891e+04   -8.1086108470e+00    0.0000000000e+00    0.0000000000e+00   -2.3218766393e-05    7.4971412141e-08    0.0000000000e+00    0.0000000000e+00
    3.6791513611e+02    6.3885919724e-02    4.2885857790e+03    6.7128810191e+04    6.2840224412e+04    4.8379825885e+04    0.0000000000e+00    0.0000000000e+00    1.8748984306e+04    7.8642001904e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2847943742e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.0724385847e+03    0.0000000000e+00    2.4673941093e+05    5.9999830000e+06   -1.0000000000e+00    4.6307387300e+04    0.0000000000e+00    2.7231803493e+03    7.0446378124e+03    2.8267599514e-04    1.6731421017e-04    1.6892586684e-04    8.9811655256e+03   -2.2482459066e+00              137417    5.0931963716e+00              139404   -9.1773375302e+00              136210    8.5693155114e+00              140986   -5.7543658998e-04               99373    3.5992837494e-04              110975   -2.0344046074e-04              112976    2.1472612375e-04              108598   -1.9661411944e-04               94138    2.2063446138e-04               93432   -8.2610282167e+00              139791    8.1420436339e+00              137787   -2.2118648068e+00              142588    2.3815611827e+00              137779   -5.7236839176e+00              139399    1.4969020322e+00              115010   -3.4297640487e-04              248938    3.3845342915e-04              348540   -4.9828755013e+00              139399    1.3593128810e+00              112182    6.2847943766e+04   -7.3812072427e+00    0.0000000000e+00    0.0000000000e+00   -2.3363366595e-05    7.2971338347e-08    0.0000000000e+00    0.0000000000e+00
    3.6900364243e+02    6.4142531218e-02    4.3060536170e+03    6.7132580134e+04    6.2826526517e+04    4.8504579673e+04    0.0000000000e+00    0.0000000000e+00    1.8628000461e+04    8.8714593990e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2835253107e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.0950399427e+03    0.0000000000e+00    2.4673920531e+05    5.9999780000e+06   -1.0000000000e+00    4.6409539731e+04    0.0000000000e+00    2.6981969024e+03    6.8678933388e+03    2.8498687397e-04    1.6776307867e-04    1.6869835218e-04    9.0619095979e+03   -2.5588358967e+00              131417    5.3189941347e+00              140204   -7.9010889529e+00              136611    9.0909261539e+00              141387   -4.6093295819e-04               92209    3.6817410271e-04              111384   -2.2591306843e-04              113443    2.1400598301e-04              104190   -2.3007168669e-04              120222    2.3148615801e-04               89378   -8.6886351275e+00              140192    8.9029842736e+00              132589   -2.1353928829e+00              142988    2.0583935604e+00              134978   -5.3922664967e+00              139400    1.4882452394e+00              114609   -3.9317871960e-04              248938    3.4269193529e-04              311860   -4.2761781142e+00              139400    1.2166771654e+00               99017    6.2835253130e+04   -5.9764884378e+00    0.0000000000e+00    0.0000000000e+00   -2.3501098793e-05    6.5801484156e-08    0.0000000000e+00    0.0000000000e+00
    3.7009214875e+02    6.4858179012e-02    4.3567683092e+03    6.7173768606e+04    6.2817000297e+04    4.8510234959e+04    0.0000000000e+00    0.0000000000e+00    1.8663533647e+04    8.9758359286e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2825831263e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.1143972541e+03    0.0000000000e+00    2.4673916419e+05    5.9999770000e+06   -1.0000000000e+00    4.6395837705e+04    0.0000000000e+00    2.6840603222e+03    7.1887307532e+03    2.8572923638e-04    1.6758252737e-04    1.6986469103e-04    8.7907419485e+03   -2.5310834421e+00              131419    4.9820635834e+00              142990   -7.3374862180e+00              137411    9.7229423476e+00              142212   -4.5570436984e-04              111760    4.1709490702e-04               98208   -2.1171861045e-04              109405    2.1658105256e-04               93421   -2.1053955874e-04              105770    2.2716894320e-04              100171   -8.6162153140e+00              140615    8.3596614759e+00              135788   -2.5192728094e+00              143384    2.4949186038e+00              142196   -3.1047655252e+00              143390    1.8184201002e+00              134578   -3.6780388893e-04              248938    3.4879273349e-04              447797   -3.5253588464e+00              143390    1.6715259775e+00              111782    6.2825831287e+04   -4.3195123559e+00    0.0000000000e+00    0.0000000000e+00   -2.3644697448e-05    7.4621299200e-08    0.0000000000e+00    0.0000000000e+00
    3.7118065507e+02    6.4799318762e-02    4.3519760583e+03    6.7160830414e+04    6.2808854356e+04    4.8463034767e+04    0.0000000000e+00    0.0000000000e+00    1.8697795647e+04    9.3952121867e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2818104698e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.1317776019e+03    0.0000000000e+00    2.4673908194e+05    5.9999750000e+06   -1.0000000000e+00    4.6331257165e+04    0.0000000000e+00    2.7681226154e+03    7.2036495433e+03    2.8618135797e-04    1.6832861732e-04    1.6943611604e-04    8.7260228648e+03   -2.5759630613e+00              135415    4.6194304402e+00              138600   -7.1935060931e+00              137812    9.4772825945e+00              142612   -3.7796028483e-04              102620    4.3362860214e-04              105437   -2.1667556370e-04               99786    2.2179202163e-04              113028   -2.2243492430e-04               91400    2.5912879247e-04              110226   -8.6972132204e+00              141014    8.0087051019e+00              136589   -2.1736402070e+00              144610    2.4961604992e+00              138601   -3.1615143389e+00              143419    1.5547003313e+00              142594   -3.8133564882e-04              380258    3.6280756836e-04              447797   -3.3457709523e+00              143785    1.3393069021e+00              111782    6.2818104722e+04   -3.8079171409e+00    0.0000000000e+00    0.0000000000e+00   -2.3778495487e-05    6.6930583634e-08    0.0000000000e+00    0.0000000000e+00
    3.7226916139e+02    6.3836976007e-02    4.2823953021e+03    6.7083304535e+04    6.2800909233e+04    4.8551513434e+04    0.0000000000e+00    0.0000000000e+00    1.8531791102e+04    9.3952121867e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2810159576e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.1489306072e+03    0.0000000000e+00    2.4673908194e+05    5.9999750000e+06   -1.0000000000e+00    4.6402582827e+04    0.0000000000e+00    2.8357324998e+03    7.0573004390e+03    2.8710704012e-04    1.6933220242e-04    1.7035628945e-04    8.6387575359e+03   -2.7864237634e+00              136217    5.1698748433e+00              142204   -6.8340139679e+00              138611    9.4525127517e+00              143412   -3.8928623688e-04              102613    4.2891406441e-04               89022   -2.3341594240e-04               87764    2.3860765847e-04               90559   -2.3815798771e-04               97821    2.2024407302e-04              106583   -9.2722135469e+00              141815    7.2501754948e+00              143412   -2.2671577125e+00              145010    3.2328128322e+00              139405   -3.0164510368e+00              144615    2.7933898156e+00              142991   -3.5579963461e-04              107618    3.4788706117e-04              133118   -3.2794637236e+00              144615    1.1603248903e+00              110216    6.2810159600e+04   -4.0754787441e+00    0.0000000000e+00    0.0000000000e+00   -2.3954434000e-05    9.3246699979e-08    0.0000000000e+00    0.0000000000e+00
    3.7335766771e+02    6.3843892402e-02    4.2821412835e+03    6.7072058460e+04    6.2789917176e+04    4.8866620253e+04    0.0000000000e+00    0.0000000000e+00    1.8205438207e+04    1.0165628107e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2799937935e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.1665825527e+03    0.0000000000e+00    2.4673899970e+05    5.9999730000e+06   -1.0000000000e+00    4.6700037700e+04    0.0000000000e+00    2.8203446425e+03    6.9396408062e+03    2.8982930054e-04    1.6837439053e-04    1.7000665286e-04    8.4454521297e+03   -2.6405206855e+00              139006    5.4962727005e+00              143004   -6.4889468788e+00              139012    9.4028418216e+00              143813   -3.9605504110e-04              100621    3.5907863830e-04               98221   -2.4904477586e-04               99768    2.2960289173e-04              104192   -2.0068310561e-04               96570    2.5152862120e-04               84597   -8.9332089631e+00              139413    6.6372428913e+00              143784   -1.2287868760e+00              145407    2.5337508770e+00              122215   -3.0516978321e+00              138606    2.7363781502e+00              140199   -3.5470659271e-04              248938    3.4137588410e-04              348540   -4.1955471501e+00              138606    1.3004649274e+00               99380    6.2799937959e+04   -5.6877998743e+00    0.0000000000e+00    0.0000000000e+00   -2.4104308691e-05    7.4658710559e-08    0.0000000000e+00    0.0000000000e+00
    3.7444617403e+02    6.3433113416e-02    4.2516087015e+03    6.7025067390e+04    6.2773458689e+04    4.9274076586e+04    0.0000000000e+00    0.0000000000e+00    1.7750990805e+04    1.0643799396e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2783957619e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.1846204084e+03    0.0000000000e+00    2.4673891745e+05    5.9999710000e+06   -1.0000000000e+00    4.7089456177e+04    0.0000000000e+00    2.7266018829e+03    6.6297473216e+03    2.8893129710e-04    1.6848561614e-04    1.7105244149e-04    8.3946409718e+03   -3.3841436326e+00              139008    5.7857077166e+00              143405   -8.6958598924e+00              142989    8.8073557947e+00              144213   -4.2728490815e-04               93418    4.1115656925e-04              108208   -2.4049623360e-04               96969    2.3650393096e-04               98223   -2.2335929787e-04              111023    2.2210084250e-04              123032   -9.9470045320e+00              143016    7.4774689604e+00              141793   -1.3735635332e+00              144191    2.7768562867e+00              121815   -2.5949308220e+00              138207    3.6974522674e+00              143817   -3.4497397076e-04              248938    3.3881146970e-04              311860   -3.8361717156e+00              138207    1.3756686272e+00               95821    6.2783957643e+04   -8.5474416887e+00    0.0000000000e+00    0.0000000000e+00   -2.4275439613e-05    8.3924559012e-08    0.0000000000e+00    0.0000000000e+00
    3.7553468035e+02    6.3973362165e-02    4.2891889615e+03    6.7046483354e+04    6.2757294393e+04    4.9729789974e+04    0.0000000000e+00    0.0000000000e+00    1.7316693381e+04    1.1017140524e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2768166664e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.2024154451e+03    0.0000000000e+00    2.4673883520e+05    5.9999690000e+06   -1.0000000000e+00    4.7527374529e+04    0.0000000000e+00    2.7088436921e+03    6.3258306464e+03    2.9075490004e-04    1.6928880635e-04    1.7033415306e-04    8.2820184117e+03   -2.5378169119e+00              118990    5.8857198179e+00              144204   -9.6951124683e+00              143388    8.1178054037e+00              141816   -4.4503562534e-04               89399    3.9549833194e-04               93798   -2.3316799255e-04              104248    2.2451175061e-04              106615   -2.1460152678e-04              112185    2.6329829637e-04              113413   -9.9443517195e+00              143414    7.2508923056e+00              143401   -1.6413651391e+00              144990    2.6439169785e+00              121015   -1.6545330716e+00              130181    3.0155643879e+00              143815   -3.6690099300e-04              248938    3.4575039395e-04              174026   -3.3187930938e+00              142975    1.5686394787e+00              112182    6.2768166688e+04   -7.4886571489e+00    0.0000000000e+00    0.0000000000e+00   -2.4428840216e-05    7.4217014215e-08    0.0000000000e+00    0.0000000000e+00
    3.7662318667e+02    6.4455564042e-02    4.3227449354e+03    6.7065504734e+04    6.2742759799e+04    5.0047481565e+04    0.0000000000e+00    0.0000000000e+00    1.7018023169e+04    1.1260690852e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2753875620e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.2197406661e+03    0.0000000000e+00    2.4673879408e+05    5.9999680000e+06   -1.0000000000e+00    4.7827740899e+04    0.0000000000e+00    2.6527621947e+03    6.3325571994e+03    2.9084242678e-04    1.7017555329e-04    1.7054993846e-04    8.0327031432e+03   -2.9403712463e+00              138612    5.7981730163e+00              144605   -9.4603153835e+00              143788    8.0931795005e+00              142215   -4.2005369082e-04              111373    4.3431028003e-04               98984   -2.1948174950e-04              101010    2.4744230480e-04              100571   -2.4233691676e-04               84177    2.6198522579e-04              113812   -8.6471283424e+00              141013    8.1975980647e+00              143801   -2.0103908633e+00              145390    2.5927942990e+00              120615   -2.2150221066e+00              137408    3.5585049312e+00              142598   -3.7090974738e-04              380258    3.4143134340e-04              377963   -3.1521629654e+00              142597    1.9383120915e+00              111782    6.2753875645e+04   -7.1925353957e+00    0.0000000000e+00    0.0000000000e+00   -2.4577916435e-05    7.4019410612e-08    0.0000000000e+00    0.0000000000e+00
    3.7771169299e+02    6.5208774298e-02    4.3757761860e+03    6.7104101145e+04    6.2728324959e+04    5.0247402985e+04    0.0000000000e+00    0.0000000000e+00    1.6856698159e+04    1.1260690852e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2739440780e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+05    4.0000000000e+06    1.0000000000e+00    2.2379807925e+03    0.0000000000e+00    2.4673879408e+05    5.9999680000e+06   -1.0000000000e+00    4.8009422193e+04    0.0000000000e+00    2.5808355498e+03    6.2552042818e+03    2.9281546942e-04    1.7022978592e-04    1.7179588435e-04    8.0206576930e+03   -3.3854129386e+00              139013    5.1532699664e+00              145405   -8.8044674342e+00              144587    7.4065500658e+00              139812   -4.2225417483e-04              105812    4.0835368530e-04              113783   -2.3302435005e-04              108591    2.0990321877e-04              114569   -2.2287337199e-04              101815    2.1356412901e-04              112172   -8.7673947518e+00              141813    7.3039422803e+00              144202   -2.1443953919e+00              146213    2.0443621559e+00              139794   -2.5100391717e+00              137010    3.7632784490e+00              142997   -3.3476169224e-04              107618    3.4170120010e-04              131441   -3.4583244508e+00              145379    1.7781168217e+00              111782    6.2739440805e+04   -7.1315747851e+00    0.0000000000e+00    0.0000000000e+00   -2.4727284900e-05    7.5745755017e-08    0.0000000000e+00    0.0000000000e+00
