# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ion
# 18 Ntot_ion
# 19 Zavg_ion
# 20 Ukin_ion
# 21 Urad_ion
# 22 Dens_ele
# 23 Ntot_ele
# 24 Zavg_ele
# 25 Ukin_ele
# 26 Urad_ele
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion            Dens_ele            Ntot_ele            Zavg_ele            Ukin_ele            Urad_ele             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    3.9839331306e+02    4.0991442895e-02    2.7065454266e+03    6.6027083593e+04    6.3320538166e+04    3.9949386589e+03    0.0000000000e+00    0.0000000000e+00    6.2032144934e+04    6.2043048559e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3321144110e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    8.9584030398e+01    0.0000000000e+00    2.4673406489e+04    5.9998530000e+06   -1.0000000000e+00    3.9053546285e+03    0.0000000000e+00    8.7828438385e+02    3.1555570725e+04    5.6557970236e-06    4.5048547461e-06    4.0356817447e-06    2.9598289811e+04   -1.8968118558e+00              165784    1.9344566861e+00              178614   -1.2906576628e+01              163002    1.2933817463e+01              164603   -5.2269102097e-05              146179    5.0504809411e-05              137801   -3.2992692248e-05               99885    3.2698703372e-05              157423   -3.4702953336e-05              137831    3.0556051252e-05              128193   -1.3310321519e+01              163403    1.3498556315e+01              165003   -6.8766140498e-01              182192    4.3183083901e-01              167834   -7.4418605376e-01              181021    5.2719373563e-01              160631   -4.0682604960e-05              272027    3.6931746747e-05              457030   -8.3554161095e-01              181021    1.2210704547e-01              173403    6.3321144111e+04   -2.1384317394e-01    0.0000000000e+00    0.0000000000e+00   -7.4924449378e-07    2.2668047164e-09    0.0000000000e+00    0.0000000000e+00
    3.9948181938e+02    4.1057644428e-02    2.7110869947e+03    6.6031235655e+04    6.3320148660e+04    4.0080570159e+03    0.0000000000e+00    0.0000000000e+00    6.2023178639e+04    6.2853590932e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3320762709e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.0434481035e+01    0.0000000000e+00    2.4673390040e+04    5.9998490000e+06   -1.0000000000e+00    3.9176225349e+03    0.0000000000e+00    8.8961390337e+02    3.1579666073e+04    5.6953850371e-06    4.4975146358e-06    4.0175444252e-06    2.9553898648e+04   -1.9660703219e+00              166184    1.8357968235e+00              179412   -1.3701934685e+01              163803    1.4081287153e+01              165403   -4.5883927796e-05              151372    4.7297160918e-05              146626   -3.4648401097e-05              128639    3.4375044475e-05              146177   -3.5844442049e-05              156628    3.2079042130e-05              147380   -1.2709076352e+01              163802    1.2882921674e+01              162202   -7.5384160154e-01              182997    4.2193489559e-01              167834   -7.1326552795e-01              181819    4.8204744450e-01              161032   -4.0982528056e-05              272027    3.7404552750e-05              457030   -8.8557814464e-01              182217    1.2549703914e-01              171803    6.3320762710e+04   -1.8307272647e-01    0.0000000000e+00    0.0000000000e+00   -7.5353285819e-07    2.1553209445e-09    0.0000000000e+00    0.0000000000e+00
    4.0057032570e+02    4.1026006213e-02    2.7088921883e+03    6.6028659341e+04    6.3319767152e+04    4.0194708455e+03    0.0000000000e+00    0.0000000000e+00    6.2009188495e+04    6.3038037069e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3320383046e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.1269520060e+01    0.0000000000e+00    2.4673385928e+04    5.9998480000e+06   -1.0000000000e+00    3.9282013254e+03    0.0000000000e+00    8.9545474863e+02    3.1519204520e+04    5.7230687204e-06    4.5081300062e-06    4.0096128762e-06    2.9594529212e+04   -1.8762766945e+00              166583    1.8238019590e+00              181385   -1.3182795149e+01              164203    1.3734109299e+01              165803   -4.7926786091e-05              131791    5.2235173023e-05              146580   -3.1196423106e-05              137323    4.0920192702e-05              178167   -3.2312504598e-05              125414    3.3120128316e-05              147766   -1.3388320824e+01              164603    1.3035292584e+01              166203   -7.8337173518e-01              183397    3.9201918518e-01              170233   -7.7506811785e-01              182219    6.0268902245e-01              180621   -4.1081671142e-05              272027    3.8783736377e-05              181023   -9.3107988818e-01              182617    1.2587630700e-01              171803    6.3320383047e+04   -1.9775649207e-01    0.0000000000e+00    0.0000000000e+00   -7.5775891752e-07    2.0837636129e-09    0.0000000000e+00    0.0000000000e+00
    4.0165883202e+02    4.1055914371e-02    2.7109316855e+03    6.6030235277e+04    6.3319303592e+04    4.0324713402e+03    0.0000000000e+00    0.0000000000e+00    6.1997763937e+04    6.3731409647e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3319926419e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.2099365738e+01    0.0000000000e+00    2.4673373591e+04    5.9998450000e+06   -1.0000000000e+00    3.9403719744e+03    0.0000000000e+00    8.9421826083e+02    3.1543839050e+04    5.7091798551e-06    4.5076955070e-06    4.0246231337e-06    2.9559706613e+04   -1.8324682958e+00              167384    1.8464091218e+00              181784   -1.3012318744e+01              165003    1.3256250054e+01              166603   -5.5375009119e-05              130192    5.5230146258e-05              140616   -3.2060658390e-05              128646    3.2769703724e-05              124174   -3.4701427071e-05              120210    3.3708702950e-05              127804   -1.3406678332e+01              165003    1.3276693749e+01              166602   -7.9365595545e-01              183794    4.1857663668e-01              170633   -7.9132082397e-01              183017    6.8466751458e-01              181420   -4.0992364480e-05              272027    3.7760665045e-05              457030   -9.7069710982e-01              183017    1.2817181643e-01              171803    6.3319926420e+04   -2.3642319931e-01    0.0000000000e+00    0.0000000000e+00   -7.6182326554e-07    2.0064120621e-09    0.0000000000e+00    0.0000000000e+00
    4.0274733834e+02    4.1081240174e-02    2.7126549000e+03    6.6031475401e+04    6.3318820501e+04    4.0535594512e+03    0.0000000000e+00    0.0000000000e+00    6.1977915950e+04    6.3972554991e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3319445740e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.2921603444e+01    0.0000000000e+00    2.4673369478e+04    5.9998440000e+06   -1.0000000000e+00    3.9606378478e+03    0.0000000000e+00    8.8869356288e+02    3.1562042452e+04    5.7080976046e-06    4.4296555036e-06    4.0218396717e-06    2.9527179920e+04   -1.7443441080e+00              167783    1.8549161828e+00              182587   -1.3441735044e+01              165403    1.3828614354e+01              167002   -5.2200319524e-05              132193    4.9029112679e-05              129383   -2.9445894287e-05              145929    3.3402354659e-05              139318   -2.9203048303e-05              130182    3.3206476723e-05              120988   -1.2529439419e+01              165803    1.2235217117e+01              167402   -9.0033538557e-01              184599    4.3785694256e-01              169833   -7.8470221836e-01              183815    6.8602708882e-01              181819   -4.0568141685e-05              272027    3.7262907748e-05              457030   -1.0622999178e+00              183815    1.2920704756e-01              171803    6.3319445740e+04   -2.3885308433e-01    0.0000000000e+00    0.0000000000e+00   -7.6613562847e-07    2.1774367152e-09    0.0000000000e+00    0.0000000000e+00
    4.0383584466e+02    4.1031327955e-02    2.7091983944e+03    6.6027558196e+04    6.3318359802e+04    4.0797387283e+03    0.0000000000e+00    0.0000000000e+00    6.1947819468e+04    6.4357910675e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3318988894e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.3743762120e+01    0.0000000000e+00    2.4673361254e+04    5.9998420000e+06   -1.0000000000e+00    3.9859949661e+03    0.0000000000e+00    8.7697081727e+02    3.1497327029e+04    5.6773860196e-06    4.4021700289e-06    4.0124695315e-06    2.9573521607e+04   -1.6831459289e+00              168584    1.9124418844e+00              182986   -1.2774602101e+01              169002    1.3158395866e+01              167403   -5.0329637355e-05              138916    5.1096585442e-05              155355   -3.2528432431e-05              118328    3.4152815298e-05              136885   -3.1889051791e-05              144584    3.3935523600e-05              137423   -1.3243955190e+01              166203    1.3135633120e+01              167802   -9.7210953420e-01              185000    4.4889040536e-01              168634   -7.8571137540e-01              184214    9.1510892751e-01              182617   -4.0513708468e-05              272027    3.6850452071e-05              174026   -1.1441367666e+00              184612    1.2096406503e-01              176979    6.3318988895e+04   -2.2482896452e-01    0.0000000000e+00    0.0000000000e+00   -7.7058499951e-07    2.2673380619e-09    0.0000000000e+00    0.0000000000e+00
    4.0492435098e+02    4.1026889817e-02    2.7088733855e+03    6.6026778963e+04    6.3317905578e+04    4.1159799905e+03    0.0000000000e+00    0.0000000000e+00    6.1910798973e+04    6.5011512838e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3318541206e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.4580629831e+01    0.0000000000e+00    2.4673344804e+04    5.9998380000e+06   -1.0000000000e+00    4.0213993607e+03    0.0000000000e+00    8.6071400880e+02    3.1508129825e+04    5.7279534682e-06    4.3903711389e-06    4.0014377869e-06    2.9541955125e+04   -1.6465055799e+00              168984    1.9322324214e+00              183385   -1.3258144086e+01              166603    1.3530877796e+01              168202   -5.0237281684e-05              105803    4.8406763136e-05              160173   -3.2858814440e-05              142992    3.6738891838e-05              147405   -3.0856969668e-05              151373    3.0907645873e-05              132199   -1.2791945464e+01              169802    1.2799809546e+01              168202   -9.3548783780e-01              185400    4.6079571822e-01              170233   -8.1367797101e-01              185011    9.1482898656e-01              183415   -4.0620045296e-05              272027    4.1741723491e-05               87710   -1.1763278667e+00              185401    1.2060308952e-01              178577    6.3318541207e+04   -2.2691751034e-01    0.0000000000e+00    0.0000000000e+00   -7.7480474197e-07    2.0335294787e-09    0.0000000000e+00    0.0000000000e+00
    4.0601285730e+02    4.0974940861e-02    2.7052746095e+03    6.6022660499e+04    6.3317385890e+04    4.1714125837e+03    0.0000000000e+00    0.0000000000e+00    6.1851247915e+04    6.5535876139e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3318026761e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.5442012808e+01    0.0000000000e+00    2.4673336580e+04    5.9998360000e+06   -1.0000000000e+00    4.0759705709e+03    0.0000000000e+00    8.4102769411e+02    3.1491325229e+04    5.7620893347e-06    4.4200890141e-06    3.9945439493e-06    2.9518894978e+04   -1.7013066052e+00              168211    1.9514498340e+00              184187   -1.3095365428e+01              167002    1.3618485787e+01              168603   -5.8733244030e-05              132199    5.0194611947e-05              150241   -3.2079166385e-05              160969    3.1263153384e-05               94522   -3.2494308145e-05              143761    2.6598935145e-05              132195   -1.2917805824e+01              167403    1.2637214971e+01              165802   -6.3675084574e-01              185804    4.7467162412e-01              169833   -6.5522966672e-01              185804    1.0068886321e+00              183814   -4.0481712485e-05              248938    4.2971943382e-05               87710   -1.1485602555e+00              185804    1.2373661371e-01              174595    6.3318026762e+04   -2.6798373772e-01    0.0000000000e+00    0.0000000000e+00   -7.7883491607e-07    1.9353132869e-09    0.0000000000e+00    0.0000000000e+00
    4.0710136362e+02    4.0833688579e-02    2.6955283806e+03    6.6012365631e+04    6.3316837250e+04    4.2554466128e+03    0.0000000000e+00    0.0000000000e+00    6.1756919018e+04    6.5743136185e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3317480194e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.6329378322e+01    0.0000000000e+00    2.4673332467e+04    5.9998350000e+06   -1.0000000000e+00    4.1591172344e+03    0.0000000000e+00    8.2322230067e+02    3.1383182614e+04    5.8018372246e-06    4.4569629481e-06    4.0166859866e-06    2.9550514089e+04   -1.6704451441e+00              168612    1.9955297831e+00              184586   -1.2771788159e+01              167803    1.2908118365e+01              166202   -5.6125415337e-05              131798    5.4759987751e-05              158169   -3.1893816436e-05              158972    2.9666259756e-05              133843   -3.3166439708e-05              138225    2.8977441740e-05              124215   -1.3131876756e+01              167803    1.2977434067e+01              169402   -5.9862430490e-01              184616    5.1250240454e-01              169433   -2.9011185169e-01              168172    9.4087778696e-01              184212   -4.0464428726e-05              248938    4.1602456615e-05               87710   -9.7683903653e-01              184611    1.2376163226e-01              174580    6.3317480195e+04   -2.7042716062e-01    0.0000000000e+00    0.0000000000e+00   -7.8244200389e-07    1.8242693832e-09    0.0000000000e+00    0.0000000000e+00
    4.0818986994e+02    4.0859990642e-02    2.6973157873e+03    6.6013617355e+04    6.3316301568e+04    4.3603374584e+03    0.0000000000e+00    0.0000000000e+00    6.1653279897e+04    6.6165477512e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3316948735e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.7246043770e+01    0.0000000000e+00    2.4673324243e+04    5.9998330000e+06   -1.0000000000e+00    4.2630914146e+03    0.0000000000e+00    8.1809822747e+02    3.1360267396e+04    5.8081135829e-06    4.5122116577e-06    4.0389877200e-06    2.9474914259e+04   -1.6210264429e+00              165809    1.9947665382e+00              184985   -1.3296516775e+01              168202    1.3600319186e+01              169802   -4.9109741397e-05              122198    5.8441299388e-05              158970   -3.0727197118e-05              111298    2.8998159007e-05              123500   -3.3582240968e-05              132980    3.1451364465e-05              139037   -1.2441992283e+01              171402    1.2197708443e+01              169802   -6.0634868592e-01              185409    5.3838702920e-01              169833   -3.6252859889e-01              168572    8.3998014376e-01              185010   -4.0670025879e-05              272027    4.1129588133e-05               87710   -9.3533133025e-01              185408    1.2379189239e-01              179784    6.3316948736e+04   -2.6717443508e-01    0.0000000000e+00    0.0000000000e+00   -7.8684634725e-07    2.3267334760e-09    0.0000000000e+00    0.0000000000e+00
    4.0927837626e+02    4.0969314496e-02    2.7048161391e+03    6.6020536892e+04    6.3315720752e+04    4.4635299914e+03    0.0000000000e+00    0.0000000000e+00    6.1557006900e+04    6.7778992346e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3316384055e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.8197475090e+01    0.0000000000e+00    2.4673299569e+04    5.9998270000e+06   -1.0000000000e+00    4.3653325163e+03    0.0000000000e+00    8.1893077731e+02    3.1340064871e+04    5.8387413775e-06    4.5096089114e-06    4.0486552789e-06    2.9398011238e+04   -1.6097742782e+00              166610    2.0439908753e+00              185787   -1.2646205600e+01              171802    1.3271509988e+01              170202   -4.6808201742e-05              125399    5.1133273637e-05              141757   -3.0401014325e-05              122388    3.2942029817e-05              142988   -3.2132354830e-05              163031    3.1076898227e-05              169435   -1.3106362451e+01              169003    1.2828561551e+01              167402   -6.6145350978e-01              185807    5.5347801930e-01              169433   -3.5313433349e-01              168972    7.3212015009e-01              185408   -4.0825248305e-05              272027    3.8512266155e-05               87270   -8.4457821316e-01              185806    1.2436311978e-01              174595    6.3316384056e+04   -2.8783550196e-01    0.0000000000e+00    0.0000000000e+00   -7.9139001281e-07    2.2298118216e-09    0.0000000000e+00    0.0000000000e+00
    4.1036688258e+02    4.1000863753e-02    2.7069615736e+03    6.6022062118e+04    6.3315100545e+04    4.5534263977e+03    0.0000000000e+00    0.0000000000e+00    6.1468635721e+04    6.8541481532e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3315771473e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    9.9193612737e+01    0.0000000000e+00    2.4673287232e+04    5.9998240000e+06   -1.0000000000e+00    4.4542327849e+03    0.0000000000e+00    8.2140023225e+02    3.1248365086e+04    5.8606390176e-06    4.5235849956e-06    4.0355755695e-06    2.9398870388e+04   -1.6186323577e+00              167012    2.0737676673e+00              186186   -1.2988029906e+01              169403    1.3168250354e+01              167802   -4.9490053404e-05              158569    5.0584017451e-05              154974   -3.1181091995e-05              139379    3.2297611281e-05              129039   -3.4546212104e-05              124999    4.1383902928e-05              149772   -1.2854170724e+01              169403    1.2629430667e+01              167801   -6.7915216566e-01              186611    5.1924589995e-01              170233   -3.6784403542e-01              169371    6.4052072572e-01              157412   -4.0648751109e-05              272027    3.8479292331e-05               87270   -7.5416525341e-01              186205    1.2291184965e-01              174595    6.3315771473e+04   -3.1371888828e-01    0.0000000000e+00    0.0000000000e+00   -7.9501863279e-07    1.7008232437e-09    0.0000000000e+00    0.0000000000e+00
    4.1145538890e+02    4.1102265682e-02    2.7139140013e+03    6.6028330953e+04    6.3314416951e+04    4.6299442482e+03    0.0000000000e+00    0.0000000000e+00    6.1398386704e+04    6.8650798797e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3315088972e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    1.0024955823e+02    0.0000000000e+00    2.4673283119e+04    5.9998230000e+06   -1.0000000000e+00    4.5296946900e+03    0.0000000000e+00    8.2679164486e+02    3.1234790964e+04    5.8641272333e-06    4.5572313352e-06    4.0332704626e-06    2.9336804081e+04   -1.5917708487e+00              167810    2.0704284056e+00              186586   -1.2961323823e+01              169803    1.3534786253e+01              171403   -5.4656985123e-05              143009    4.9280600638e-05              130265   -3.3660898542e-05              151826    3.1590886189e-05              106343   -4.3463554738e-05              163035    3.0626644467e-05              121417   -1.2688580956e+01              170203    1.2076641502e+01              168602   -7.0159528049e-01              187409    5.1248417351e-01              169433   -3.4030049983e-01              169770    6.0038730416e-01              157811   -4.0381406005e-05              272027    4.1759264326e-05               87270   -7.3261435369e-01              157811    1.2137607679e-01              174580    6.3315088973e+04   -3.4845239344e-01    0.0000000000e+00    0.0000000000e+00   -7.9935481241e-07    2.3543803116e-09    0.0000000000e+00    0.0000000000e+00
    4.1254389522e+02    4.1208028680e-02    2.7211683924e+03    6.6034908235e+04    6.3313739842e+04    4.6959095062e+03    0.0000000000e+00    0.0000000000e+00    6.1338998729e+04    6.9216581495e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3314417521e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    1.0136568563e+02    0.0000000000e+00    2.4673270782e+04    5.9998200000e+06   -1.0000000000e+00    4.5945438205e+03    0.0000000000e+00    8.3191490479e+02    3.1222936403e+04    5.8251710364e-06    4.5793705232e-06    4.0693627255e-06    2.9284147406e+04   -1.5966532964e+00              168211    2.1138562990e+00              187388   -1.2109106472e+01              173401    1.2738304894e+01              171803   -4.9245212921e-05              149401    4.9909260283e-05              128599   -3.3847290183e-05              162544    3.4037467043e-05              159708   -3.2405040498e-05              112613    3.6209209937e-05              154173   -1.3099975749e+01              170603    1.2568653732e+01              172202   -7.2424104572e-01              187809    4.9645965704e-01              170233   -3.5048636736e-01              170170    5.3950318673e-01              158210   -3.9971794228e-05              248938    4.2787308525e-05               87711   -7.3735865224e-01              187808    1.2222586601e-01              174580    6.3314417522e+04   -3.2871289309e-01    0.0000000000e+00    0.0000000000e+00   -8.0364385139e-07    1.9850860434e-09    0.0000000000e+00    0.0000000000e+00
    4.1363240154e+02    4.1238819582e-02    2.7232582421e+03    6.6036280128e+04    6.3313021885e+04    4.7475970029e+03    0.0000000000e+00    0.0000000000e+00    6.1288683125e+04    6.9579848104e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3313703197e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    1.0253592164e+02    0.0000000000e+00    2.4673258445e+04    5.9998170000e+06   -1.0000000000e+00    4.6450610813e+03    0.0000000000e+00    8.3516735236e+02    3.1163023757e+04    5.8852330523e-06    4.5517608478e-06    4.0729304654e-06    2.9290492001e+04   -1.5308829900e+00              168610    2.1480066238e+00              187787   -1.2872113674e+01              171003    1.3274511334e+01              172602   -5.0956054724e-05              137007    5.4316945836e-05              153378   -3.5477332115e-05              159888    3.7556957612e-05              147140   -3.0109979999e-05              158225    3.1476277838e-05              174639   -1.2552183221e+01              174202    1.2092866014e+01              172602   -7.2513666620e-01              188603    5.0356694369e-01              170233   -3.5980037336e-01              166582    4.9469687015e-01              158610   -4.0385065048e-05              272027    4.3670101066e-05               87711   -7.1571452896e-01              188208    1.2194762322e-01              174595    6.3313703198e+04   -3.7669655650e-01    0.0000000000e+00    0.0000000000e+00   -8.0746326680e-07    1.9993321786e-09    0.0000000000e+00    0.0000000000e+00
    4.1472090786e+02    4.1296684480e-02    2.7272066493e+03    6.6039360874e+04    6.3312154224e+04    4.7935547859e+03    0.0000000000e+00    0.0000000000e+00    6.1245806088e+04    7.0561293100e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3312845350e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    1.0376190182e+02    0.0000000000e+00    2.4673237884e+04    5.9998120000e+06   -1.0000000000e+00    4.6897928841e+03    0.0000000000e+00    8.4085800353e+02    3.1151601613e+04    5.9139763035e-06    4.5396382363e-06    4.0707128137e-06    2.9253346457e+04   -1.5636946014e+00              169410    2.1431924718e+00              188186   -1.2515533887e+01              174601    1.3257983301e+01              173002   -5.0831900015e-05              135418    5.4496083517e-05              152973   -3.3861124362e-05              117086    3.3498462924e-05              148967   -3.8101089206e-05              142160    3.2855042183e-05              163433   -1.2899632673e+01              171803    1.1999838664e+01              170202   -7.7075450819e-01              189007    4.8209303356e-01              172632   -3.4782761962e-01              168574    4.9225058986e-01              159009   -4.0866053841e-05              272027    4.3671591895e-05               87711   -7.3592202709e-01              189002    1.2940310846e-01              174595    6.3312845351e+04   -4.3868286070e-01    0.0000000000e+00    0.0000000000e+00   -8.1234189832e-07    2.5677363343e-09    0.0000000000e+00    0.0000000000e+00
    4.1580941418e+02    4.1346503111e-02    2.7306020382e+03    6.6041910021e+04    6.3311307983e+04    4.8388504410e+03    0.0000000000e+00    0.0000000000e+00    6.1203059580e+04    7.0807993112e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3312001576e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    1.0503078879e+02    0.0000000000e+00    2.4673233771e+04    5.9998110000e+06   -1.0000000000e+00    4.7338196522e+03    0.0000000000e+00    8.4952464213e+02    3.1141365290e+04    5.9289112618e-06    4.5114417278e-06    4.0826064486e-06    2.9212169633e+04   -1.5707513752e+00              169812    2.1419122108e+00              188989   -1.2269044614e+01              172202    1.2537992488e+01              173802   -4.7464835571e-05              134176    5.2489664603e-05              136613   -3.5575104513e-05              142578    3.2729254949e-05              111139   -3.3919647411e-05              121817    3.0357073503e-05              138166   -1.2817600156e+01              172203    1.2274482085e+01              173802   -7.8549058045e-01              189407    4.7167164941e-01              170632   -3.1714054696e-01              168973    5.7182006466e-01              157412   -4.0745703498e-05              272027    4.1127633386e-05               87711   -7.5659457546e-01              189407    1.2547451353e-01              174595    6.3312001576e+04   -4.1228143558e-01    0.0000000000e+00    0.0000000000e+00   -8.1735559381e-07    2.3782572092e-09    0.0000000000e+00    0.0000000000e+00
    4.1689792050e+02    4.1408706357e-02    2.7348523800e+03    6.6045346995e+04    6.3310494615e+04    4.8783522045e+03    0.0000000000e+00    0.0000000000e+00    6.1166994791e+04    7.1235540000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3311192484e+04    0.0000000000e+00    0.0000000000e+00    2.4674011003e+04    4.0000000000e+06    1.0000000000e+00    1.0633097093e+02    0.0000000000e+00    2.4673229659e+04    5.9998100000e+06   -1.0000000000e+00    4.7720212336e+03    0.0000000000e+00    8.5897974324e+02    3.1100287552e+04    5.9832341721e-06    4.4782424120e-06    4.0755116232e-06    2.9207727481e+04   -1.4860714893e+00              170611    2.1636484168e+00              189389   -1.2575489473e+01              172603    1.3271154523e+01              174203   -5.2357022509e-05              155369    4.8138954609e-05              141424   -3.0766591032e-05              122914    3.1858880136e-05              105423   -3.4204970537e-05              137414    3.1516740424e-05              171760   -1.2072676039e+01              173003    1.1453740853e+01              174202   -7.6298283844e-01              190200    4.7281578114e-01              171032   -3.4097938715e-01              183433    6.1769668918e-01              157811   -4.0633514428e-05              272027    3.9409603378e-05              118458   -7.8873529977e-01              157810    1.2046943774e-01              184624    6.3311192485e+04   -4.0673604870e-01    0.0000000000e+00    0.0000000000e+00   -8.2150269174e-07    2.0900134319e-09    0.0000000000e+00    0.0000000000e+00
